id,subject_id,title,created_at,updated_at,video,file,deskripsi,jumlah_detik
9a1b1cd1-fe01-4e19-8840-72d0802e6f7b,9a1b1cd1-fd2f-4af8-bc2a-60fa749916c9,RUANG EIGEN,9/11/2023 13:06,9/11/2023 13:06,gr8BiXvQAbU,https://youtu.be/gr8BiXvQAbU,NULL,0
9a1b1cd1-fe54-4d4f-a342-1975304dd85e,9a1b1cd1-fd2f-4af8-bc2a-60fa749916c9,NILAI EIGEN TEOREMA,9/11/2023 13:06,9/11/2023 13:06,t9ci3IbE5UA,https://youtu.be/t9ci3IbE5UA,NULL,0
9a1b1cd1-fea6-4e93-8366-4036d8fadf70,9a1b1cd1-fd2f-4af8-bc2a-60fa749916c9,DIAGONALISASI,9/11/2023 13:06,9/11/2023 13:06,jWvE5bzxTug,https://youtu.be/jWvE5bzxTug,NULL,0
9a1b1cd1-fef8-4746-a2b7-1e7ae3f756d5,9a1b1cd1-fd2f-4af8-bc2a-60fa749916c9,DIAGONALISASI ORTOGONAL,9/11/2023 13:06,9/11/2023 13:06,erucbldTGeA,https://youtu.be/erucbldTGeA,NULL,0
9a1b1cd1-ff48-42e3-ab95-aa570ce8cb7a,9a1b1cd1-fd2f-4af8-bc2a-60fa749916c9,SOAL 1 Eigen,9/11/2023 13:06,9/11/2023 13:06,agbovRiJhGo,https://youtu.be/agbovRiJhGo,NULL,0
9a1b1cd1-ff98-4f2f-9bef-a66009eeb557,9a1b1cd1-fd2f-4af8-bc2a-60fa749916c9,SOAL 2 Eigen,9/11/2023 13:06,9/11/2023 13:06,IY41Cv-JK_4,https://youtu.be/IY41Cv-JK_4,NULL,0
9a1b1cd2-0014-4c69-a2d3-cfd0e6f6c736,9a1b1cd1-ffe7-48bc-b888-e689582ed229,BENTUK BILINEAR,9/11/2023 13:06,9/11/2023 13:06,booanLy47mc,https://youtu.be/booanLy47mc,NULL,0
9a1b1cd2-0065-41e0-af37-fe3af823d6db,9a1b1cd1-ffe7-48bc-b888-e689582ed229,BENTUK KANONIK,9/11/2023 13:06,9/11/2023 13:06,_u1BLuIBVjk,https://youtu.be/_u1BLuIBVjk,NULL,0
9a1b1cd2-00b6-49e2-9272-bcc9762893f9,9a1b1cd1-ffe7-48bc-b888-e689582ed229,BENTUK KUADRAT 1,9/11/2023 13:06,9/11/2023 13:06,VKYzJpiyg2Y,https://youtu.be/VKYzJpiyg2Y,NULL,0
9a1b1cd2-0108-4254-b1b0-4d195954d7a2,9a1b1cd1-ffe7-48bc-b888-e689582ed229,BENTUK KUADRAT 2,9/11/2023 13:06,9/11/2023 13:06,Y43TEFS2bls,https://youtu.be/Y43TEFS2bls,NULL,0
9a1b1cd2-0159-4f3c-b3aa-36ae54da5067,9a1b1cd1-ffe7-48bc-b888-e689582ed229,SOAL Kuadratik dan Bilinear,9/11/2023 13:06,9/11/2023 13:06,GXQWBMc92dE,https://youtu.be/GXQWBMc92dE,NULL,0
9a1b1cd2-01d4-4e7c-895b-a486a55c746c,9a1b1cd2-01a8-475d-97c4-c1b4919470d6,DEFINISI DAN TEOREMA,9/11/2023 13:06,9/11/2023 13:06,x8uyIyxGnh0,https://youtu.be/x8uyIyxGnh0,NULL,0
9a1b1cd2-0226-48ea-8810-ccc13efeb25c,9a1b1cd2-01a8-475d-97c4-c1b4919470d6,HERMIT 1,9/11/2023 13:06,9/11/2023 13:06,2H0Aj7atY_4,https://youtu.be/2H0Aj7atY_4,NULL,0
9a1b1cd2-0278-48d7-b44b-02420d1ccea2,9a1b1cd2-01a8-475d-97c4-c1b4919470d6,HERMIT 2,9/11/2023 13:06,9/11/2023 13:06,hhGQle92qS4,https://youtu.be/hhGQle92qS4,NULL,0
9a1b1cd2-02ca-43dd-bea2-be9269841aad,9a1b1cd2-01a8-475d-97c4-c1b4919470d6,SOAL Conditional Invers dan Hermit,9/11/2023 13:06,9/11/2023 13:06,5G0SKLM6hT4,https://youtu.be/5G0SKLM6hT4,NULL,0
9a1b1cd2-0358-4877-962c-581cc6fa6cd0,9a1b1cd2-032c-417d-9f91-c274452a8e61,Reading Section Part I,9/11/2023 13:06,9/11/2023 13:06,skJT4IMC-y8,https://youtu.be/skJT4IMC-y8,NULL,0
9a1b1cd2-03ac-4be8-b055-631f611b3b37,9a1b1cd2-032c-417d-9f91-c274452a8e61,Reading Section Part II,9/11/2023 13:06,9/11/2023 13:06,Lpl5H96IRsw,https://youtu.be/Lpl5H96IRsw,NULL,0
9a1b1cd2-03fd-465e-bd45-8c5f7ed70507,9a1b1cd2-032c-417d-9f91-c274452a8e61,Reading Section Part III,9/11/2023 13:06,9/11/2023 13:06,FxBg9srmx4I,https://youtu.be/FxBg9srmx4I,NULL,0
9a1b1cd2-044d-48cb-b383-aa0e2fca218d,9a1b1cd2-032c-417d-9f91-c274452a8e61,Reading Section Part IV,9/11/2023 13:06,9/11/2023 13:06,CFMqK4of0VY,https://youtu.be/CFMqK4of0VY,NULL,0
9a1b1cd2-04a3-4ac4-835f-2c961ee2a19c,9a1b1cd2-032c-417d-9f91-c274452a8e61,Reading Section Part V,9/11/2023 13:06,9/11/2023 13:06,xT3BUsygw0U,https://youtu.be/xT3BUsygw0U,NULL,0
9a1b1cd2-051e-45c5-85de-9110ed4259b7,9a1b1cd2-04f2-4bf0-ae7d-2c79006d3955,Speaking Section Part I,9/11/2023 13:06,9/11/2023 13:06,iV4fnuLAqBo,https://youtu.be/iV4fnuLAqBo,NULL,0
9a1b1cd2-059a-4c68-95b1-16bff6f019e5,9a1b1cd2-056e-4b59-9110-d52c28a3e86f,Writing Section Part I,9/11/2023 13:06,9/11/2023 13:06,XogAn58QB4s,https://youtu.be/XogAn58QB4s,NULL,0
9a1b1cd2-05eb-4d6b-aafb-6be78bc832c6,9a1b1cd2-056e-4b59-9110-d52c28a3e86f,Writing Section Part II,9/11/2023 13:06,9/11/2023 13:06,sNt88W0da24,https://youtu.be/sNt88W0da24,NULL,0
9a1b1cd2-0696-4216-bd38-c992382af225,9a1b1cd2-056e-4b59-9110-d52c28a3e86f,Writing Section Part III,9/11/2023 13:06,9/11/2023 13:06,cIvLH2SDmjo,https://youtu.be/cIvLH2SDmjo,NULL,0
9a1b1cd2-0724-4acb-b332-7b65845c7df1,9a1b1cd2-06f5-4ad5-b38f-e99e5da2ef28,Pengertian Algoritma dan Algoritma yang baik,9/11/2023 13:06,9/11/2023 13:06,1ju57S6NMgs,https://youtu.be/1ju57S6NMgs,NULL,0
9a1b1cd2-077b-4ac0-b6ec-755a4c9bea6a,9a1b1cd2-06f5-4ad5-b38f-e99e5da2ef28,Struktur Algoritma,9/11/2023 13:06,9/11/2023 13:06,ByFpR93lDjU,https://youtu.be/ByFpR93lDjU,NULL,0
9a1b1cd2-0804-4b55-8351-dce1d88b40f6,9a1b1cd2-06f5-4ad5-b38f-e99e5da2ef28,Membuat algoritma,9/11/2023 13:06,9/11/2023 13:06,7I1zFKECdvo,https://youtu.be/7I1zFKECdvo,NULL,0
9a1b1cd2-0856-48b8-8339-f9214ebda3ce,9a1b1cd2-06f5-4ad5-b38f-e99e5da2ef28,Penyajian Algoritma 1,9/11/2023 13:06,9/11/2023 13:06,_kQ5BDahaoY,https://youtu.be/_kQ5BDahaoY,NULL,0
9a1b1cd2-08a7-4564-bfe3-99a5b3ce031c,9a1b1cd2-06f5-4ad5-b38f-e99e5da2ef28,Penyajian Algoritma 2,9/11/2023 13:06,9/11/2023 13:06,WDh0l1FhlXw,https://youtu.be/WDh0l1FhlXw,NULL,0
9a1b1cd2-08f9-4627-9b25-9e078a68a1a4,9a1b1cd2-06f5-4ad5-b38f-e99e5da2ef28,Program dan pemrograman,9/11/2023 13:06,9/11/2023 13:06,WKtsanPtg6w,https://youtu.be/WKtsanPtg6w,NULL,0
9a1b1cd2-094a-4fda-8190-57e0341d64d8,9a1b1cd2-06f5-4ad5-b38f-e99e5da2ef28,"Compiler, Text Editor IDE",9/11/2023 13:06,9/11/2023 13:06,9PFulsb1HPg,https://youtu.be/9PFulsb1HPg,NULL,0
9a1b1cd2-099c-4a19-b913-463e210aa4aa,9a1b1cd2-06f5-4ad5-b38f-e99e5da2ef28,Download dan Install FPC Compiler Pacal Online,9/11/2023 13:06,9/11/2023 13:06,v2RpnS1y0Cg,https://youtu.be/v2RpnS1y0Cg,NULL,0
9a1b1cd2-0a17-489a-9133-0a6002294f1b,9a1b1cd2-09eb-40ae-9152-f01bdcc70176,"Struktur bahasa pascal  penulisan, elemen elemen, dan identifier",9/11/2023 13:06,9/11/2023 13:06,4XYZuEQtx0o,https://youtu.be/4XYZuEQtx0o,NULL,0
9a1b1cd2-0a69-454a-bd3f-b1620986a94a,9a1b1cd2-09eb-40ae-9152-f01bdcc70176,Tipe data pascal,9/11/2023 13:06,9/11/2023 13:06,5uppE2Nom3o,https://youtu.be/5uppE2Nom3o,NULL,0
9a1b1cd2-0aba-4c7d-be6b-d48af2899902,9a1b1cd2-09eb-40ae-9152-f01bdcc70176,Operasi 1,9/11/2023 13:06,9/11/2023 13:06,617qWVIMrec,https://youtu.be/617qWVIMrec,NULL,0
9a1b1cd2-0b0d-4a4f-b90d-3ff3dffc7883,9a1b1cd2-09eb-40ae-9152-f01bdcc70176,Operasi 2 dan Komentar,9/11/2023 13:06,9/11/2023 13:06,h6NEfreUHhE,https://youtu.be/h6NEfreUHhE,NULL,0
9a1b1cd2-0b5f-446b-b06e-c27efd6179b8,9a1b1cd2-09eb-40ae-9152-f01bdcc70176,Praktik deklarasi variabel,9/11/2023 13:06,9/11/2023 13:06,m-eQ1x3gDn4,https://youtu.be/m-eQ1x3gDn4,NULL,0
9a1b1cd2-0baf-4989-8280-8b8c76b54396,9a1b1cd2-09eb-40ae-9152-f01bdcc70176,Praktik Write dan Writeln,9/11/2023 13:06,9/11/2023 13:06,US2UVdixRu4,https://youtu.be/US2UVdixRu4,NULL,0
9a1b1cd2-0c00-4fc0-8798-28f8d1f6a8b9,9a1b1cd2-09eb-40ae-9152-f01bdcc70176,Praktik Operasi Aritmatika dan Boolean,9/11/2023 13:06,9/11/2023 13:06,Cz-ZveEcF-A,https://youtu.be/Cz-ZveEcF-A,NULL,0
9a1b1cd2-0c52-4962-88f8-5d12f7f70e98,9a1b1cd2-09eb-40ae-9152-f01bdcc70176,Latihan pengenalan bahasa pemograman pascal,9/11/2023 13:06,9/11/2023 13:06,7JbsHS_vY00,https://youtu.be/7JbsHS_vY00,NULL,0
9a1b1cd2-0ca6-4f3c-803c-6748345afc71,9a1b1cd2-09eb-40ae-9152-f01bdcc70176,Pembahasan latihan pengenalan bahasa pemograman pascal,9/11/2023 13:06,9/11/2023 13:06,Ky2YQVfMVoU,https://youtu.be/Ky2YQVfMVoU,NULL,0
9a1b1cd2-0d22-44cd-bdb7-4cdd7bfc8323,9a1b1cd2-0cf6-4de3-b31b-9acb5262a06f,Mengapa memilih,9/11/2023 13:06,9/11/2023 13:06,Thtobo5GziU,https://youtu.be/Thtobo5GziU,NULL,0
9a1b1cd2-0d73-4a50-a135-a4414799c4f9,9a1b1cd2-0cf6-4de3-b31b-9acb5262a06f,Pemilihan,9/11/2023 13:06,9/11/2023 13:06,g_bITrUm3po,https://youtu.be/g_bITrUm3po,NULL,0
9a1b1cd2-0dc5-47a9-a194-cb0fe7d296e7,9a1b1cd2-0cf6-4de3-b31b-9acb5262a06f,Struktur Pemilihan,9/11/2023 13:06,9/11/2023 13:06,mDGv8md0iHU,https://youtu.be/mDGv8md0iHU,NULL,0
9a1b1cd2-0e17-4128-93c9-4a42e24ae869,9a1b1cd2-0cf6-4de3-b31b-9acb5262a06f,if then dan if then else,9/11/2023 13:06,9/11/2023 13:06,nWBHTTTnjig,https://youtu.be/nWBHTTTnjig,NULL,0
9a1b1cd2-0e7f-47b7-8a9e-abae3314f29b,9a1b1cd2-0cf6-4de3-b31b-9acb5262a06f,if berjenjang dan if bersarang,9/11/2023 13:06,9/11/2023 13:06,VIskufnDqLc,https://youtu.be/VIskufnDqLc,NULL,0
9a1b1cd2-0ed9-4f02-93e7-ee433da1f970,9a1b1cd2-0cf6-4de3-b31b-9acb5262a06f,Praktik pemilihan,9/11/2023 13:06,9/11/2023 13:06,jgNYJI30FiA,https://youtu.be/jgNYJI30FiA,NULL,0
9a1b1cd2-0f2d-44b9-99e6-0ad0420c9108,9a1b1cd2-0cf6-4de3-b31b-9acb5262a06f,latihan pemilihan bagian 1,9/11/2023 13:06,9/11/2023 13:06,sbmrRS3IEKE,https://youtu.be/sbmrRS3IEKE,NULL,0
9a1b1cd2-0f7f-4ff2-9ae2-5f002b0befcd,9a1b1cd2-0cf6-4de3-b31b-9acb5262a06f,pembahasan latihan pemilihan bagian 1,9/11/2023 13:06,9/11/2023 13:06,xNmR3iUo8dI,https://youtu.be/xNmR3iUo8dI,NULL,0
9a1b1cd2-0ffc-4b68-92a6-5ce7ff87c138,9a1b1cd2-0fd0-4f44-809a-984325119894,Mengapa memilih 2,9/11/2023 13:06,9/11/2023 13:06,PnXik4hkymE,https://youtu.be/PnXik4hkymE,NULL,0
9a1b1cd2-1052-4fe2-b337-505c7529b60c,9a1b1cd2-0fd0-4f44-809a-984325119894,Case of dan Case of else,9/11/2023 13:06,9/11/2023 13:06,#NAME?,https://youtu.be/-J51IjpoEYU,NULL,0
9a1b1cd2-10a5-44bb-a444-ab1bd6e860bb,9a1b1cd2-0fd0-4f44-809a-984325119894,Label dan goto,9/11/2023 13:06,9/11/2023 13:06,icCRXacsjeI,https://youtu.be/icCRXacsjeI,NULL,0
9a1b1cd2-10f6-4bb2-a637-4aa541d85439,9a1b1cd2-0fd0-4f44-809a-984325119894,Praktik Pemilihan 2 dan Goto,9/11/2023 13:06,9/11/2023 13:06,NVBjgCUS-Jo,https://youtu.be/NVBjgCUS-Jo,NULL,0
9a1b1cd2-1148-4def-b801-46cf45d41b8d,9a1b1cd2-0fd0-4f44-809a-984325119894,Latihan pemilihan bagian 2,9/11/2023 13:06,9/11/2023 13:06,RFvoJWBWGRA,https://youtu.be/RFvoJWBWGRA,NULL,0
9a1b1cd2-119a-49ff-9055-b663690c6ba7,9a1b1cd2-0fd0-4f44-809a-984325119894,Pembahasan latihan pemilihan bagian 2,9/11/2023 13:06,9/11/2023 13:06,6kgtyNKKtXU,https://youtu.be/6kgtyNKKtXU,NULL,0
9a1b1cd2-1216-42b8-80b1-64868b86a54a,9a1b1cd2-11e9-4ad3-9688-03dd5e1dacad,Perlukah mengulang,9/11/2023 13:06,9/11/2023 13:06,R3KqHWGzuR8,https://youtu.be/R3KqHWGzuR8,NULL,0
9a1b1cd2-1269-43b2-ba1d-c812b904377e,9a1b1cd2-11e9-4ad3-9688-03dd5e1dacad,Perulangan,9/11/2023 13:06,9/11/2023 13:06,6ez-V0R-SS0,https://youtu.be/6ez-V0R-SS0,NULL,0
9a1b1cd2-12ba-464e-a458-2b5644e013d8,9a1b1cd2-11e9-4ad3-9688-03dd5e1dacad,While do,9/11/2023 13:06,9/11/2023 13:06,wo2bxvu5N5k,https://youtu.be/wo2bxvu5N5k,NULL,0
9a1b1cd2-130d-4599-815d-9ecd3e386751,9a1b1cd2-11e9-4ad3-9688-03dd5e1dacad,Repeat Until,9/11/2023 13:06,9/11/2023 13:06,KZYKKYJXnvQ,https://youtu.be/KZYKKYJXnvQ,NULL,0
9a1b1cd2-1360-494d-bc0d-9ab79db3b31f,9a1b1cd2-11e9-4ad3-9688-03dd5e1dacad,While vs Repeat,9/11/2023 13:06,9/11/2023 13:06,BJLdVqJu-Pg,https://youtu.be/BJLdVqJu-Pg,NULL,0
9a1b1cd2-13b2-4b19-a0aa-9c72a41173d8,9a1b1cd2-11e9-4ad3-9688-03dd5e1dacad,Praktik While dan Repeat,9/11/2023 13:06,9/11/2023 13:06,oSJ2lYcWNLc,https://youtu.be/oSJ2lYcWNLc,NULL,0
9a1b1cd2-1403-4fc7-9478-12ea0f1d983c,9a1b1cd2-11e9-4ad3-9688-03dd5e1dacad,Latihan perulangan bagian 1,9/11/2023 13:06,9/11/2023 13:06,gk6emWibft8,https://youtu.be/gk6emWibft8,NULL,0
9a1b1cd2-1455-427c-91de-f19740802084,9a1b1cd2-11e9-4ad3-9688-03dd5e1dacad,Pembahasan latihan perulangan bagian 1,9/11/2023 13:06,9/11/2023 13:06,vdtM8YL6DnI,https://youtu.be/vdtM8YL6DnI,NULL,0
9a1b1cd2-14d2-4bbf-8526-e2e40e9e1676,9a1b1cd2-14a5-48ed-b59d-c8ab83fcbba2,Perulangan 2,9/11/2023 13:06,9/11/2023 13:06,FTVIVGfZRUE,https://youtu.be/FTVIVGfZRUE,NULL,0
9a1b1cd2-1524-444c-b539-6f4f501b993b,9a1b1cd2-14a5-48ed-b59d-c8ab83fcbba2,Nested Loop,9/11/2023 13:06,9/11/2023 13:06,61ERX41hqhU,https://youtu.be/61ERX41hqhU,NULL,0
9a1b1cd2-1576-4e26-8a36-1ad0ac6e148c,9a1b1cd2-14a5-48ed-b59d-c8ab83fcbba2,Praktik For dan Nested loop,9/11/2023 13:06,9/11/2023 13:06,MpMA_KV_CGY,https://youtu.be/MpMA_KV_CGY,NULL,0
9a1b1cd2-15ca-4845-99f0-9ca20ffd2874,9a1b1cd2-14a5-48ed-b59d-c8ab83fcbba2,Latihan perulangan bagian 2,9/11/2023 13:06,9/11/2023 13:06,V4o5T0U7f4U,https://youtu.be/V4o5T0U7f4U,NULL,0
9a1b1cd2-161c-4184-b7a2-2055fe69743a,9a1b1cd2-14a5-48ed-b59d-c8ab83fcbba2,Pembahasan Latihan perulangan bagian 2,9/11/2023 13:06,9/11/2023 13:06,TcIMnA6SgIY,https://youtu.be/TcIMnA6SgIY,NULL,0
9a1b1cd2-1698-40ca-b0f9-4ed68866808b,9a1b1cd2-166c-4ffa-8822-e15ee962c98b,Tipe data lanjutan,9/11/2023 13:06,9/11/2023 13:06,0BEnTwotDo8,https://youtu.be/0BEnTwotDo8,NULL,0
9a1b1cd2-16ea-44e6-bfd4-3ccb4bfcca47,9a1b1cd2-166c-4ffa-8822-e15ee962c98b,Enumerasi 1,9/11/2023 13:06,9/11/2023 13:06,5OH_R1TLT1U,https://youtu.be/5OH_R1TLT1U,NULL,0
9a1b1cd2-173c-478f-aea7-f51a50264ea5,9a1b1cd2-166c-4ffa-8822-e15ee962c98b,Enumerasi 2 dan Subrange,9/11/2023 13:06,9/11/2023 13:06,KVTOP6QurjU,https://youtu.be/KVTOP6QurjU,NULL,0
9a1b1cd2-178e-4418-a31c-b23ad9fdbda3,9a1b1cd2-166c-4ffa-8822-e15ee962c98b,Hirarki Identifier,9/11/2023 13:06,9/11/2023 13:06,_j2d8Sq6HkU,https://youtu.be/_j2d8Sq6HkU,NULL,0
9a1b1cd2-17e1-452f-8daf-07aab0d100e7,9a1b1cd2-166c-4ffa-8822-e15ee962c98b,Praktik Enumrasi dan Subrange,9/11/2023 13:06,9/11/2023 13:06,yGKVmD5AW3Y,https://youtu.be/yGKVmD5AW3Y,NULL,0
9a1b1cd2-185d-4f72-b7e0-499040a4dd82,9a1b1cd2-1830-41fd-a091-c147542bd7ed,Konsep dasar pemrograman modular,9/11/2023 13:06,9/11/2023 13:06,XUwV2uQMvEY,https://youtu.be/XUwV2uQMvEY,NULL,0
9a1b1cd2-18b1-436b-b760-01b32695e4da,9a1b1cd2-1830-41fd-a091-c147542bd7ed,Function,9/11/2023 13:06,9/11/2023 13:06,2L1JeFJUC7o,https://youtu.be/2L1JeFJUC7o,NULL,0
9a1b1cd2-1904-4a81-ad37-bf9a71aa259f,9a1b1cd2-1830-41fd-a091-c147542bd7ed,Procedure,9/11/2023 13:06,9/11/2023 13:06,02yT9XSfpEU,https://youtu.be/02yT9XSfpEU,NULL,0
9a1b1cd2-1957-4bb6-8460-ee9a577f60e2,9a1b1cd2-1830-41fd-a091-c147542bd7ed,Identifier Scope Global and Local,9/11/2023 13:06,9/11/2023 13:06,F7X0_z2ehjU,https://youtu.be/F7X0_z2ehjU,NULL,0
9a1b1cd2-19a9-4333-b416-776e2d07d3e1,9a1b1cd2-1830-41fd-a091-c147542bd7ed,Transfer Parameter by valu and by reference,9/11/2023 13:06,9/11/2023 13:06,QWU5QlPoORQ,https://youtu.be/QWU5QlPoORQ,NULL,0
9a1b1cd2-19fa-494b-88c7-0e28dda6f1bc,9a1b1cd2-1830-41fd-a091-c147542bd7ed,Prosedur vs Fungsi dan Keuntungan pemrograman Modular,9/11/2023 13:06,9/11/2023 13:06,IQSbRWqvAT4,https://youtu.be/IQSbRWqvAT4,NULL,0
9a1b1cd2-1a4c-496f-8a0a-bfd70087a7ab,9a1b1cd2-1830-41fd-a091-c147542bd7ed,Praktik pemrograman modular,9/11/2023 13:06,9/11/2023 13:06,c2WJXkVOsgA,https://youtu.be/c2WJXkVOsgA,NULL,0
9a1b1cd2-1a9e-4f00-8a6d-3842a07ba6a7,9a1b1cd2-1830-41fd-a091-c147542bd7ed,Latihan pemrograman modular,9/11/2023 13:06,9/11/2023 13:06,nbyC3qFtg5s,https://youtu.be/nbyC3qFtg5s,NULL,0
9a1b1cd2-1af0-47cc-8525-ad25acc6c15e,9a1b1cd2-1830-41fd-a091-c147542bd7ed,Pembahasan latihan pemrograman modular,9/11/2023 13:06,9/11/2023 13:06,ZEazWffhoLo,https://youtu.be/ZEazWffhoLo,NULL,0
9a1b1cd2-1b6c-4c73-8bd0-28f6663186b7,9a1b1cd2-1b3f-4ac4-a7e7-597d7d1d7d7d,Konsep ArrayLatar belakang dan Definisi,9/11/2023 13:06,9/11/2023 13:06,8Pd7t4OuNvM,https://youtu.be/8Pd7t4OuNvM,NULL,0
9a1b1cd2-1bbc-4ddd-8abd-e3f4bc71b494,9a1b1cd2-1b3f-4ac4-a7e7-597d7d1d7d7d,Array one dimensional 1,9/11/2023 13:06,9/11/2023 13:06,D3NPKKQ2K68,https://youtu.be/D3NPKKQ2K68,NULL,0
9a1b1cd2-1c0f-4907-8fbe-df58fa00fd38,9a1b1cd2-1b3f-4ac4-a7e7-597d7d1d7d7d,Array one dimensional 2,9/11/2023 13:06,9/11/2023 13:06,MezU4OcOquA,https://youtu.be/MezU4OcOquA,NULL,0
9a1b1cd2-1c62-49af-8214-f096f33faace,9a1b1cd2-1b3f-4ac4-a7e7-597d7d1d7d7d,Array multi dimensional,9/11/2023 13:06,9/11/2023 13:06,y2XuEbW4beE,https://youtu.be/y2XuEbW4beE,NULL,0
9a1b1cd2-1cb4-4fd9-a983-ed467e7d4a57,9a1b1cd2-1b3f-4ac4-a7e7-597d7d1d7d7d,Praktik Array one dimensional,9/11/2023 13:06,9/11/2023 13:06,wJqliZsKeDg,https://youtu.be/wJqliZsKeDg,NULL,0
9a1b1cd2-1d05-4456-a73c-5316fbf15dc4,9a1b1cd2-1b3f-4ac4-a7e7-597d7d1d7d7d,Praktik Array Multi dimensional,9/11/2023 13:06,9/11/2023 13:06,1Ifr_zc--5o,https://youtu.be/1Ifr_zc--5o,NULL,0
9a1b1cd2-1d56-4131-b018-1b868d843c1c,9a1b1cd2-1b3f-4ac4-a7e7-597d7d1d7d7d,Latihan array,9/11/2023 13:06,9/11/2023 13:06,z8EH9CNygHs,https://youtu.be/z8EH9CNygHs,NULL,0
9a1b1cd2-1da6-4ae7-b76b-0085179873e9,9a1b1cd2-1b3f-4ac4-a7e7-597d7d1d7d7d,Pembahasan Latihan array,9/11/2023 13:06,9/11/2023 13:06,f8UlOrBFV_U,https://youtu.be/f8UlOrBFV_U,NULL,0
9a1b1cd2-1e26-4bc8-bbf8-489cd172e609,9a1b1cd2-1df8-442c-81ab-78232c1d32fa,Konsep Record,9/11/2023 13:06,9/11/2023 13:06,n0DH6-6fQd8,https://youtu.be/n0DH6-6fQd8,NULL,0
9a1b1cd2-1e79-4516-9376-c7c4e5a8bf75,9a1b1cd2-1df8-442c-81ab-78232c1d32fa,Implementasi Record 1,9/11/2023 13:06,9/11/2023 13:06,it5EeWwMPfs,https://youtu.be/it5EeWwMPfs,NULL,0
9a1b1cd2-1ece-48c5-812e-925feb060b16,9a1b1cd2-1df8-442c-81ab-78232c1d32fa,Implementasi Record 2,9/11/2023 13:06,9/11/2023 13:06,o8IgZ8evyA4,https://youtu.be/o8IgZ8evyA4,NULL,0
9a1b1cd2-1f20-4392-a8ce-932ff9d8dc32,9a1b1cd2-1df8-442c-81ab-78232c1d32fa,Praktik Record,9/11/2023 13:06,9/11/2023 13:06,fCdOqYjSbKU,https://youtu.be/fCdOqYjSbKU,NULL,0
9a1b1cd2-1f73-4b30-bfdd-9a369961a2e8,9a1b1cd2-1df8-442c-81ab-78232c1d32fa,Latihan record,9/11/2023 13:06,9/11/2023 13:06,Fl8bFcUeslE,https://youtu.be/Fl8bFcUeslE,NULL,0
9a1b1cd2-1fc5-4339-b4da-da224ea02ea7,9a1b1cd2-1df8-442c-81ab-78232c1d32fa,Pembahasan Latihan Record,9/11/2023 13:06,9/11/2023 13:06,_cAZZx82xCk,https://youtu.be/_cAZZx82xCk,NULL,0
9a1b1cd2-2041-4df2-a05c-0e95b5002874,9a1b1cd2-2014-41e2-abde-fd16db5fb323,Pengantar Rekursif,9/11/2023 13:06,9/11/2023 13:06,9OwzgiEb-CU,https://youtu.be/9OwzgiEb-CU,NULL,0
9a1b1cd2-2094-4de5-9d5f-9f026c523637,9a1b1cd2-2014-41e2-abde-fd16db5fb323,"Direct call, Indirect Call dan Dummy definition",9/11/2023 13:06,9/11/2023 13:06,Aau6EMaWFFs,https://youtu.be/Aau6EMaWFFs,NULL,0
